profile_id,source_section,raw_keyword,context_text
1813974b-6d56-422b-9f39-0248a5ad79ab,experience,"As a Research Associate in the Paschke Research Group, I support a prospective study on differentiated thyroid cancer outcomes. My role involves clinical data capture and database maintenance across University of Calgary and Alberta Health Services systems. I update and maintain the long-term thyroid cancer outcomes database, including chart review and data capture for approximately 435 patients. I enter and verify new patient data in REDCap using the study’s standardized data dictionary and quality control procedures. I access and extract information from AHS clinical systems, including ConnectCare and ARIA, following secure data handling protocols. I also assist in ongoing prospective audits of treatment response, recurrence risk stratification, and outcomes following ATA guidelines",Research Associate
1813974b-6d56-422b-9f39-0248a5ad79ab,experience,"Calgary, Alberta, Canada",Junior Executive
1813974b-6d56-422b-9f39-0248a5ad79ab,experience,"I provided support to students across a range of subjects, helping them strengthen their understanding, improve their study skills, and build academic confidence by tailoring each session to fit their goals and learning style. This role taught me how to communicate clearly, stay patient under pressure, and adapt my teaching approach to help others succeed",Academic Tutor
1813974b-6d56-422b-9f39-0248a5ad79ab,experience,"As a UCMAS instructor, I taught young students the fundamentals of mental math and abacus-based arithmetic through structured and interactive lessons focused on concentration, memory, and speed. This experience helped me strengthen my communication, leadership, and classroom management skills while making a real difference in students’ confidence and cognitive development",Course Instructor
1813974b-6d56-422b-9f39-0248a5ad79ab,experience,"As part of the Science Division, I contributed to the design and execution of scientific tasks for our Mars rover prototype, competing in the international University Rover Challenge (URC). My role involved the assistance of research that would help the rover collect and interpret soil samples as well as writing a scientific report that would be submitted in the challenge. Through this experience, I gained hands-on skills in research and scientific report writing within a fast-paced, problem-solving environment",Science Division Team Member
1813974b-6d56-422b-9f39-0248a5ad79ab,experience,"I worked with students in small groups and one-on-one to assist them in developing strong study habits, preparing for exams, and to attain a better understanding of course material as a biology tutor. Through this role, I strengthened my ability to communicate clearly, adapt to different learning styles, and support students in building confidence in science",Biology Tutor
2c45aecd-fd7b-4d2f-9247-bd76d91f0b64,experience,"Calgary, Alberta, Canada",Adjunct Assistant Professor
2c45aecd-fd7b-4d2f-9247-bd76d91f0b64,experience,"Calgary, Alberta, Canada","Staff Scientist, Prescott Lab"
2c45aecd-fd7b-4d2f-9247-bd76d91f0b64,experience,Home of RAMalgo,Co-Founder
2c45aecd-fd7b-4d2f-9247-bd76d91f0b64,experience,"Pittsburgh, Pennsylvania, United States",Research Associate
2c45aecd-fd7b-4d2f-9247-bd76d91f0b64,experience,"Montreal, Quebec, Canada",Research Associate
2c45aecd-fd7b-4d2f-9247-bd76d91f0b64,experience,"Birmingham, England, United Kingdom",Postdoctoral Fellow
f88540d0-b213-4fd9-9f2e-458aabd26874,publications,"Age-related changes in neuronal receptive fields of primary auditory cortex in frequency, amplitude, and temporal domains","Age-related changes in neuronal receptive fields of primary auditory cortex in frequency, amplitude, and temporal domains"
f88540d0-b213-4fd9-9f2e-458aabd26874,publications,"Aging populations often experience difficulties hearing. This phenomenon, known as age-related hearing loss, is associated with decreases in hearing sensitivity and pathophysiological changes in the central auditory system, including the primary auditory cortex (AI). To better understand changes in the central auditory system, this study is designed to compare the receptive fields of AI neurons of young and old C57 mice in frequency, amplitude, and temporal domains by using random-delivery (various interval) of multi-frequency gamma-shaped tone pips and a novel data processing approach known as the intensity-stacked spectrotemporal receptive field (iSTRF). Our data suggests that age-related hearing loss has relatively less impact on auditory information processing when sounds fall into the optimal frequency and amplitude ranges of given AI neurons. … more",
f88540d0-b213-4fd9-9f2e-458aabd26874,experience,"Calgary, Alberta, Canada",Graduate Student Researcher
f88540d0-b213-4fd9-9f2e-458aabd26874,experience,"Whitehorse, Yukon Territory, Canada",Herbarium Coordinator
f88540d0-b213-4fd9-9f2e-458aabd26874,experience,"Whitehorse, Yukon Territory, Canada",Scientific Consultant
f88540d0-b213-4fd9-9f2e-458aabd26874,experience,"Whitehorse, Yukon Territory, Canada",Operations Manager
f88540d0-b213-4fd9-9f2e-458aabd26874,experience,"Calgary, Alberta, Canada",Co-Founder & Fine Artist - Independent Small Business
f88540d0-b213-4fd9-9f2e-458aabd26874,experience,"Calgary, Alberta, Canada",Department Manager
f88540d0-b213-4fd9-9f2e-458aabd26874,experience,"Airdrie, Alberta, Canada",Science and Mathematics Tutor
f88540d0-b213-4fd9-9f2e-458aabd26874,experience,"Calgary, Alberta, Canada",Undergraduate Student Researcher
f88540d0-b213-4fd9-9f2e-458aabd26874,experience,"Calgary, Alberta, Canada",Undergraduate Student Researcher
f74db81b-4eeb-4b17-8762-32bc97ce4438,skills,Clinical Study Management,Clinical Study Management
f74db81b-4eeb-4b17-8762-32bc97ce4438,skills,"Laboratory Skills (Pipetting, Titrating, Streaking & Straining)","Laboratory Skills (Pipetting, Titrating, Streaking & Straining)"
f74db81b-4eeb-4b17-8762-32bc97ce4438,skills,"Programing Software (Python, C++, HTML, Java)","Programing Software (Python, C++, HTML, Java)"
f74db81b-4eeb-4b17-8762-32bc97ce4438,skills,"Microsoft Office (Excel, Word, PowerPoint, Outlook, OneNote)","Microsoft Office (Excel, Word, PowerPoint, Outlook, OneNote)"
f74db81b-4eeb-4b17-8762-32bc97ce4438,experience,"Calgary, Alberta, Canada",Clinical Research Coordinator
f74db81b-4eeb-4b17-8762-32bc97ce4438,experience,"Calgary, Alberta, Canada",Data Entry Clerk (Higher Level)
d99f4fbc-49ae-4e26-80b5-23ae02c87015,skills,Skills,Skills
d99f4fbc-49ae-4e26-80b5-23ae02c87015,skills,Academic Research,Academic Research
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,and school-based contexts,"I’m a graduate-level researcher in school and applied child psychology with several years of experience in youth mental health, and school-based contexts. I have training in both qualitative and quantitative research methods, with quantitative work focused on cannabis use and mental health, including a sole-authored publication in this area. My background includes research assistantships, counselling and volunteer roles that support high-risk youth. I have developed strong skills in interviewing, survey design, statistical analysis, thematic analysis, academic writing, and collaborative project work with faculty and peers. I am a passionate presenter, and my work is currently focused on grief-literacy initiatives aimed at improving support for students. I am an advocate for men's mental health, and my current focus is on supporting mental health in adolescent boys."
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,I have training in both qualitative and quantitative research methods,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,with quantitative work focused on cannabis use and mental health,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,including a sole-authored publication in this area,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,My background includes research assistantships,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,counselling and volunteer roles that support high-risk youth,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,I have developed strong skills in interviewing,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,survey design,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,statistical analysis,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,thematic analysis,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,academic writing,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,and collaborative project work with faculty and peers,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,and my work is currently focused on grief-literacy initiatives aimed at improving support for students,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,I am an advocate for men's mental health,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,about,and my current focus is on supporting mental health in adolescent boys,
d99f4fbc-49ae-4e26-80b5-23ae02c87015,experience,Academic Research,MSc Student
d99f4fbc-49ae-4e26-80b5-23ae02c87015,experience,"Sole author of research publication: “Understanding Bidirectional Relations Between Adolescent Cannabis Use and Internalizing and Externalizing Symptoms” Journal of Child and Adolescent Substance Abuse. Team member in research design and data collection Completion of statistical data analyses (multiple regressions, correlations) using SPSS and SAS",Undergraduate Researcher
d99f4fbc-49ae-4e26-80b5-23ae02c87015,experience,Why am I seeing this ad?,Child and Youth Care Counselor
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,about,"Hello, my name is Ravi","Hello, my name is Ravi! 📚 Current MSc student in biomedical engineering with a specialization in medical imaging 📖 BSc (Hons.) graduate with a major in computer science and minor in mathematics (+Premed) 📙 Honours thesis in Computational Convex Analysis 📘 Two-time Faculty of Medicine Summer Student Research Program (FoM SSRP) awardee. Owerko Graduate Scholarship awardee 2025. I enjoy applying mathematics and computer science to real world scenarios. My current research interest is in biomedical engineering."
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,about,📚 Current MSc student in biomedical engineering with a specialization in medical imaging 📖 BSc (Hons,
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,about,) graduate with a major in computer science and minor in mathematics (+Premed) 📙 Honours thesis in Computational Convex Analysis 📘 Two-time Faculty of Medicine Summer Student Research Program (FoM SSRP) awardee,
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,about,Owerko Graduate Scholarship awardee 2025,
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,about,I enjoy applying mathematics and computer science to real world scenarios,
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,about,My current research interest is in biomedical engineering,
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,publications,Conference - A synthetic data‑based evaluation framework for global and voxelwise biological brain age prediction methods,Conference - A synthetic data‑based evaluation framework for global and voxelwise biological brain age prediction methods
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,publications,An evaluation framework that may be used to benchmark machine learning-based biological brain age prediction methods using synthetic data,Conference - Radiomics-ResNet Fusion Models for Improved Mammogram Abnormality Identification
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,publications,Conference - Radiomics-ResNet Fusion Models for Improved Mammogram Abnormality Identification,Conference - A Radiomics-Based Breast Cancer Detection Model
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,publications,An extension of 'A Radiomics-Based Breast Cancer Detection Model' with additional radiomics features and a late-fusion radiomics+ResNet method,Undergraduate Thesis - A New Data Structure to Compute the Conjugate of Bivariate Piecewise Linear-Quadratic Functions
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,publications,Conference - A Radiomics-Based Breast Cancer Detection Model,
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,publications,Radiomics pipeline for early breast cancer screening that is accurate and computationally-inexpensive,
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,publications,Undergraduate Thesis - A New Data Structure to Compute the Conjugate of Bivariate Piecewise Linear-Quadratic Functions,
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,experience,A Radiomics-Based Breast Cancer Detection Model,Graduate Student Researcher
3574dd3c-aeed-400f-8729-f2f4df0c4bb0,experience,Why am I seeing this ad?,Student Researcher
a6e2ee49-40fe-472f-8d64-2d12f050c853,skills,Cognitive Neuroscience,Cognitive Neuroscience
a6e2ee49-40fe-472f-8d64-2d12f050c853,skills,Academic Research,Academic Research
a6e2ee49-40fe-472f-8d64-2d12f050c853,skills,Electrophysiology,Electrophysiology
a6e2ee49-40fe-472f-8d64-2d12f050c853,skills,Movement Disorders,Movement Disorders
a6e2ee49-40fe-472f-8d64-2d12f050c853,skills,Recruiting,Recruiting
a6e2ee49-40fe-472f-8d64-2d12f050c853,skills,Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation
a6e2ee49-40fe-472f-8d64-2d12f050c853,skills,Computational Neuroscience,Computational Neuroscience
a6e2ee49-40fe-472f-8d64-2d12f050c853,skills,Transcribing,Transcribing
a6e2ee49-40fe-472f-8d64-2d12f050c853,skills,MATLAB,MATLAB
a6e2ee49-40fe-472f-8d64-2d12f050c853,skills,Statistics,Statistics
a6e2ee49-40fe-472f-8d64-2d12f050c853,about,Recent graduate from the MSc Neuroscience program at the University of Calgary and former student-athlete at Mount Royal University,Recent graduate from the MSc Neuroscience program at the University of Calgary and former student-athlete at Mount Royal University. Passionate about the brain and it's impact on human behaviour!
a6e2ee49-40fe-472f-8d64-2d12f050c853,about,Passionate about the brain and it's impact on human behaviour,
a6e2ee49-40fe-472f-8d64-2d12f050c853,experience,"Calgary, Alberta, Canada",Medical Laboratory Technician
a6e2ee49-40fe-472f-8d64-2d12f050c853,experience,Hotchkiss Brain Institute,Summer Research Student
a6e2ee49-40fe-472f-8d64-2d12f050c853,experience,"Calgary, Alberta, Canada",Research Assistant
a6e2ee49-40fe-472f-8d64-2d12f050c853,experience,"Calgary, Alberta, Canada",Research Assistant
eb4360fa-e6e2-466f-bd66-877e8d33ed95,experience,University of Calgary,Undergraduate Researcher
eb4360fa-e6e2-466f-bd66-877e8d33ed95,experience,"Alberta, Canada",SCiP Intern
eb4360fa-e6e2-466f-bd66-877e8d33ed95,experience,Greater Calgary Metropolitan Area,Webmaster/IT
eb4360fa-e6e2-466f-bd66-877e8d33ed95,experience,Greater Calgary Metropolitan Area,Videographer
eb4360fa-e6e2-466f-bd66-877e8d33ed95,experience,Robson DNA Science Centre - University of Calgary,Caterer & Bartender
032babd0-2e68-4172-8d2b-fb76e2ffaf51,about,I am an MD/PhD Student at the University of Calgary,"I am an MD/PhD Student at the University of Calgary. I completed my PhD in Neuroscience at the University of Calgary where I studied the cellular mechanisms of opioids. I am enrolled in the Leaders in Medicine joint MD/PhD program and now completing the MD portion of my training. I am originally from Ottawa, Ontario and completed an undergraduate degree in Biochemistry at Queen's University in Kingston. I have been working towards a career in Medicine for many years and I hope to specialize in either Pediatrics or in Neurology. I hope to be able to pursue both clinical practice and research in the future. I am very interested in expanding my experiences both within research and medicine and in other areas as I work towards my future career."
032babd0-2e68-4172-8d2b-fb76e2ffaf51,about,I completed my PhD in Neuroscience at the University of Calgary where I studied the cellular mechanisms of opioids,
032babd0-2e68-4172-8d2b-fb76e2ffaf51,about,I am enrolled in the Leaders in Medicine joint MD/PhD program and now completing the MD portion of my training,
032babd0-2e68-4172-8d2b-fb76e2ffaf51,about,I am originally from Ottawa,
032babd0-2e68-4172-8d2b-fb76e2ffaf51,about,Ontario and completed an undergraduate degree in Biochemistry at Queen's University in Kingston,
032babd0-2e68-4172-8d2b-fb76e2ffaf51,about,I have been working towards a career in Medicine for many years and I hope to specialize in either Pediatrics or in Neurology,
032babd0-2e68-4172-8d2b-fb76e2ffaf51,about,I hope to be able to pursue both clinical practice and research in the future,
032babd0-2e68-4172-8d2b-fb76e2ffaf51,about,I am very interested in expanding my experiences both within research and medicine and in other areas as I work towards my future career,
032babd0-2e68-4172-8d2b-fb76e2ffaf51,publications,Blocking microglial pannexin-1 channels alleviates morphine withdrawal in rodents,Blocking microglial pannexin-1 channels alleviates morphine withdrawal in rodents
032babd0-2e68-4172-8d2b-fb76e2ffaf51,publications,Modulatory and plastic effects of kinins on spinal cord networks,Modulatory and plastic effects of kinins on spinal cord networks.
032babd0-2e68-4172-8d2b-fb76e2ffaf51,publications,"Toll-like receptor 4 mutant and null mice retain morphine-induced tolerance, hyperalgesia, and physical dependence","Toll-like receptor 4 mutant and null mice retain morphine-induced tolerance, hyperalgesia, and physical dependence."
032babd0-2e68-4172-8d2b-fb76e2ffaf51,experience,"Calgary, Alberta, Canada",MD Student
032babd0-2e68-4172-8d2b-fb76e2ffaf51,experience,University of Calgary,PhD Candidate
032babd0-2e68-4172-8d2b-fb76e2ffaf51,experience,Greater Calgary Metropolitan Area,Research assistant at Calgary MS Clinic
032babd0-2e68-4172-8d2b-fb76e2ffaf51,experience,"Toronto, Ontario",Math and Sciences Tutor
032babd0-2e68-4172-8d2b-fb76e2ffaf51,experience,Greater Ottawa Metropolitan Area,Summer Research Student
6d4b66dc-1227-411d-bd34-96ffd837ed5c,experience,"Calgary, Alberta, Canada",Student Researcher | Gordon Lab
6d4b66dc-1227-411d-bd34-96ffd837ed5c,experience,Why am I seeing this ad?,Co-Founder and Senior Editor
e7267525-c18f-41da-9bec-eb4868c93c8b,skills,Research Skills,Research Skills
e7267525-c18f-41da-9bec-eb4868c93c8b,skills,Communication,Communication
e7267525-c18f-41da-9bec-eb4868c93c8b,skills,Team Leadership,Team Leadership
e7267525-c18f-41da-9bec-eb4868c93c8b,skills,Laboratory Techniques,Laboratory Techniques
e7267525-c18f-41da-9bec-eb4868c93c8b,skills,Powerlifting,Powerlifting
e7267525-c18f-41da-9bec-eb4868c93c8b,about,Chandan is a student with a diverse range of interests and a strong passion for leadership,"Chandan is a student with a diverse range of interests and a strong passion for leadership, community engagement, and personal development. His experiences and involvement in various organizations and initiatives showcase their dedication, organizational skills, and ability to make a positive impact."
e7267525-c18f-41da-9bec-eb4868c93c8b,about,community engagement,
e7267525-c18f-41da-9bec-eb4868c93c8b,about,and personal development,
e7267525-c18f-41da-9bec-eb4868c93c8b,about,His experiences and involvement in various organizations and initiatives showcase their dedication,
e7267525-c18f-41da-9bec-eb4868c93c8b,about,organizational skills,
e7267525-c18f-41da-9bec-eb4868c93c8b,about,and ability to make a positive impact,
e7267525-c18f-41da-9bec-eb4868c93c8b,publications,From Cause to Treatment: A Comprehensive Overview of Dyslipidemia,From Cause to Treatment: A Comprehensive Overview of Dyslipidemia
e7267525-c18f-41da-9bec-eb4868c93c8b,publications,"This paper explores the roles of lipids—LDL, HDL, and triglycerides—in health and disease, emphasizing their contribution to atherosclerosis and cardiovascular risk. It also examines the causes, effects, and management strategies for dyslipidemia, highlighting both lifestyle interventions and pharmacological treatments used to improve lipid profiles and reduce disease progression. … more",
e7267525-c18f-41da-9bec-eb4868c93c8b,experience,"As an Outreach Volunteer with Be The Change YYC, I support street-based teams in building trust with community members, distributing essentials (food, water, clothing, hygiene), and connecting people to shelter, health, and social services through a harm-reduction, trauma-informed approach. I contribute to safety on shift—including basic first aid when needed—while practicing clear communication, de-escalation, and accurate documentation to enable referrals and follow-up",Street Outreach Volunteer
e7267525-c18f-41da-9bec-eb4868c93c8b,experience,"Continuing my coaching from BC, I continue my role as a Special Olympics coach in AB, assisting individuals with intellectual disabilities through sports. As a coach, I provide training, motivation, and guidance to athletes, helping them develop skills, build confidence, and achieve their personal and athletic goals. Through dedication and passion, I strive to create a positive and inclusive environment that nurtures the physical, social, and emotional well-being of Special Olympics athletes",Jr. VP External
e7267525-c18f-41da-9bec-eb4868c93c8b,experience,"As a Special Olympics coach in BC I assist in empowering individuals with intellectual disabilities through sports. The role of a coach is to provide training, motivation, and guidance to athletes, enabling them to develop skills, build confidence, and achieve personal and athletic goals. Through their dedication and passion, we create a positive and inclusive environment that nurtures the physical, social, and emotional well-being of Special Olympics athletes in BC","Research Student, Ganesh Lab"
e7267525-c18f-41da-9bec-eb4868c93c8b,experience,"While working in the lab as a Lab Technician's assistant I collaborate closely with researchers and lab technicians to assist in the preparation and execution of experiments. This includes preparing laboratory equipment, solutions, and reagents, ensuring their availability and proper functioning. They may also be involved in maintaining cell cultures or animal models used in neuroimmunology research, adhering to established protocols and ethical guidelines",Volunteer Powerlifting Coach
70ab25bd-f4df-42c1-a09f-3bf3b020a75d,experience,On-site,Operations Manager
70ab25bd-f4df-42c1-a09f-3bf3b020a75d,experience,Greater Calgary Metropolitan Area,Senior Financial Consultant
70ab25bd-f4df-42c1-a09f-3bf3b020a75d,experience,Why am I seeing this ad?,Internal Product Representative
c394d1f5-c0c8-4194-abfd-2cb3833d9c9c,publications,Why am I seeing this ad?,Mollie Clark
c394d1f5-c0c8-4194-abfd-2cb3833d9c9c,publications,I don’t want to see this ad in my feed,Why am I seeing this ad?
1e87e535-72b9-4cd1-a45b-7388a40664aa,skills,Satisfaction client,Satisfaction client
1e87e535-72b9-4cd1-a45b-7388a40664aa,skills,Connaissances en informatique,Connaissances en informatique
1e87e535-72b9-4cd1-a45b-7388a40664aa,skills,Administration,Administration
1e87e535-72b9-4cd1-a45b-7388a40664aa,skills,Business-to-Business (BtoB),Business-to-Business (BtoB)
1e87e535-72b9-4cd1-a45b-7388a40664aa,skills,Français,Français
1e87e535-72b9-4cd1-a45b-7388a40664aa,skills,Adaptation,Adaptation
1e87e535-72b9-4cd1-a45b-7388a40664aa,skills,Marketing,Marketing
1e87e535-72b9-4cd1-a45b-7388a40664aa,skills,Gastro-entérologie,Gastro-entérologie
1e87e535-72b9-4cd1-a45b-7388a40664aa,skills,Développement de relations,Développement de relations
1e87e535-72b9-4cd1-a45b-7388a40664aa,skills,Conseil en vente,Conseil en vente
1e87e535-72b9-4cd1-a45b-7388a40664aa,about,Enseignate de technique d'expression et chargée du cours méthodologie de rredactio,Enseignate de technique d'expression et chargée du cours méthodologie de rredactio.
1e87e535-72b9-4cd1-a45b-7388a40664aa,experience,"Zeralda, Alger, Algérie",Order management representatives
1e87e535-72b9-4cd1-a45b-7388a40664aa,experience,Algeria,Représentant commercial pharmaceutique
8da88d24-84cc-470f-b23d-5df08100d0f9,skills,Western Blotting,Western Blotting
8da88d24-84cc-470f-b23d-5df08100d0f9,skills,Real-Time Polymerase Chain Reaction (qPCR),Real-Time Polymerase Chain Reaction (qPCR)
8da88d24-84cc-470f-b23d-5df08100d0f9,skills,ELISA,ELISA
8da88d24-84cc-470f-b23d-5df08100d0f9,skills,Luciferase Assay,Luciferase Assay
8da88d24-84cc-470f-b23d-5df08100d0f9,skills,Data Analysis,Data Analysis
8da88d24-84cc-470f-b23d-5df08100d0f9,experience,"Calgary, Alberta, Canada",Laboratory Technician
8da88d24-84cc-470f-b23d-5df08100d0f9,experience,Conducting a four-month research project in the Trang Lab that will extend into my honours thesis. My project investigates the mechanistic sex differences between males and females who experience chronic neuropathic pain,Student Researcher
8da88d24-84cc-470f-b23d-5df08100d0f9,experience,Conducted a four-month research project funded by the O'Brien Center Summer Studentship Award investigating the role of novel AstraZeneca glucocorticoid receptor ligands compared to conventional glucocorticoids on the expression of IRF1 via the NFkB signalling pathway,Student Researcher
8da88d24-84cc-470f-b23d-5df08100d0f9,experience,Why am I seeing this ad?,Painter
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,Currently in my Master's of School and Applied Child Psychology at the University of Calgary,"Currently in my Master's of School and Applied Child Psychology at the University of Calgary. I’m an enthusiast of research and clinical practice involving the psychology of children. My passion for work in this field extends to a variety of experiences, including work at summer camps, mentorship programs, working with traumatic brain injury, work in the field of applied behaviour analysis, and more. I've now extended my work in these areas to clinical experience and research. I value hard work, compassion, and kindness in the field that I am in. Currently, I am involved in a variety of projects, and I am focussed on putting my passions and skills to good use in valuable research and practice involving children and youth. Strong organization, communication, and advocacy skills."
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,I’m an enthusiast of research and clinical practice involving the psychology of children,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,My passion for work in this field extends to a variety of experiences,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,including work at summer camps,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,mentorship programs,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,working with traumatic brain injury,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,work in the field of applied behaviour analysis,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,I've now extended my work in these areas to clinical experience and research,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,I value hard work,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,compassion,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,and kindness in the field that I am in,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,Currently,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,I am involved in a variety of projects,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,and I am focussed on putting my passions and skills to good use in valuable research and practice involving children and youth,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,about,"Strong organization, communication, and advocacy skills",
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,publications,Multimodal and spectral degradation effects on speech and emotion recognition in adult listeners,Multimodal and spectral degradation effects on speech and emotion recognition in adult listeners
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,publications,Externalizing problems in children and youth with multiple early risks,Externalizing problems in children and youth with multiple early risks
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,publications,CPA Developmental Section Elinor Ames Award,Verbal mands in adult autism
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,publications,Verbal mands in adult autism,
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,experience,Greater Calgary Metropolitan Area,MSc Student School and Applied Child Psychology
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,experience,University of Calgary,Student Leader
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,experience,Greater Calgary Metropolitan Area,President
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,experience,"Calgary, Alberta, Canada",Behaviour Interventionist
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,experience,Greater Calgary Metropolitan Area,ACHRI Trainee
29775a4f-602f-42b3-a85a-bc3b2a6e83f6,experience,Stony Plain,Mental Health Neuroteam Trainee
53482146-5b76-4e5d-823c-35f3903cd0fd,about,Postdoctoral Fellow at the University of Calgary,"Postdoctoral Fellow at the University of Calgary, Hotchkiss Brain Institute in the Medical Image Processing and Machine Learning Lab. U.S. Citizen and Canadian Permanent Resident. Top skills Applied Mathematics • Deep Learning • Medical AI"
53482146-5b76-4e5d-823c-35f3903cd0fd,about,Hotchkiss Brain Institute in the Medical Image Processing and Machine Learning Lab,
53482146-5b76-4e5d-823c-35f3903cd0fd,about,Citizen and Canadian Permanent Resident,
53482146-5b76-4e5d-823c-35f3903cd0fd,about,Top skills Applied Mathematics • Deep Learning • Medical AI,
53482146-5b76-4e5d-823c-35f3903cd0fd,experience,"Calgary, Alberta, Canada",Co-Founder
53482146-5b76-4e5d-823c-35f3903cd0fd,experience,"Developing NeuroAI-inspired deep learning architectures for decoding functional MRI signals and interpreting neural activities with associative memory: deep convolutional neural networks equipped with modern Hopfield network. • Developing applications of Hopfield networks for image generation from associative memories. • Leading research on machine learning approaches for neuroimaging biomarker discovery and automated segmentation of multimodal data: 3D MRI image scans, CTA-derived plaques, breast mammography, and radiology reports. • Co-authored multiple peer-reviewed publications on in silico modeling of “brain-like” neural networks",Postdoctoral Fellow
53482146-5b76-4e5d-823c-35f3903cd0fd,experience,emergent structural properties in lottery-ticket neural networks,Course Instructor
53482146-5b76-4e5d-823c-35f3903cd0fd,experience,Basic Mathematics (MATH 100) • Mathematical Computing (MATH 300) • Differential Equations (MATH 314) • Mathematics for Business and Economics (MATH 201),Intern
53482146-5b76-4e5d-823c-35f3903cd0fd,experience,"Conducted research on uncertainty quantification using Bayesian inference and Hamiltonian Monte Carlo (HMC). • Applied adjoint sensitivity analysis to improve gradient estimation for MCMC methods, with a focus on a synthetic SIR epidemiological model. • Explored methods for enhancing computational efficiency and accuracy in probabilistic inference workflows",Research Scientist
53482146-5b76-4e5d-823c-35f3903cd0fd,experience,"Developed Biocellion models for multiscale, agent-based modeling project of multiple myeloma in the bone marrow microenvironment, funded by Celgene Corp. • Integrated ODEs, PDEs, and Boolean networks in cell dynamics for high-performance simulations with the Biocellion framework. • Developed Biocellion tutorial models and executables, facilitating deployment on Google Cloud with Institute for Systems Biology collaborators",Donor Services Analyst
53482146-5b76-4e5d-823c-35f3903cd0fd,experience,"Database Administrator (DBA) for the Seattle Humane Society’s CRM, Raiser’s Edge. Performed statistical analyses and queries for strategic fundraising for direct mail campaigns. • Applied machine learning for the capital campaign and marketing events to increase constituent engagement. • Created MSSQL-supported automated Excel reports in VBA and developed R-Shiny applications for reporting Raiser’s Edge donor data",
1b491565-a021-477c-9595-d1043ef5a2a3,publications,On the Role of Epigenetic Modifications of HPA Axis in Post Traumatic Stress Disorder (PTSD) and Resilience,On the Role of Epigenetic Modifications of HPA Axis in Post Traumatic Stress Disorder (PTSD) and Resilience
1b491565-a021-477c-9595-d1043ef5a2a3,publications,267. Clinical and Functional Efficacy of Long-Term Subcallosal Cingulate Deep Brain Stimulation for Treatment-Resistant Depression,267. Clinical and Functional Efficacy of Long-Term Subcallosal Cingulate Deep Brain Stimulation for Treatment-Resistant Depression
